commune,annee,rendement_kg_ha,rendement_t_ha,precip_01_mm,temp_moy_01_c,temp_max_01_c,temp_min_01_c,humidite_01_pct,rayonnement_01,precip_02_mm,temp_moy_02_c,temp_max_02_c,temp_min_02_c,humidite_02_pct,rayonnement_02,precip_03_mm,temp_moy_03_c,temp_max_03_c,temp_min_03_c,humidite_03_pct,rayonnement_03,precip_04_mm,temp_moy_04_c,temp_max_04_c,temp_min_04_c,humidite_04_pct,rayonnement_04,precip_05_mm,temp_moy_05_c,temp_max_05_c,temp_min_05_c,humidite_05_pct,rayonnement_05,precip_06_mm,temp_moy_06_c,temp_max_06_c,temp_min_06_c,humidite_06_pct,rayonnement_06,precip_07_mm,temp_moy_07_c,temp_max_07_c,temp_min_07_c,humidite_07_pct,rayonnement_07,precip_08_mm,temp_moy_08_c,temp_max_08_c,temp_min_08_c,humidite_08_pct,rayonnement_08,precip_09_mm,temp_moy_09_c,temp_max_09_c,temp_min_09_c,humidite_09_pct,rayonnement_09,precip_10_mm,temp_moy_10_c,temp_max_10_c,temp_min_10_c,humidite_10_pct,rayonnement_10,precip_11_mm,temp_moy_11_c,temp_max_11_c,temp_min_11_c,humidite_11_pct,rayonnement_11,precip_12_mm,temp_moy_12_c,temp_max_12_c,temp_min_12_c,humidite_12_pct,rayonnement_12,precip_annuelle_mm,temp_moy_annuelle_c,temp_max_annuelle_c,temp_min_annuelle_c,humidite_moy_annuelle_pct,rayonnement_moyen_annuel,indice_stress_hydrique,type_sol,departement,precip_saison1_mm,precip_saison2_mm,precip_croissance_mm,amplitude_01_c,amplitude_02_c,amplitude_03_c,amplitude_04_c,amplitude_05_c,amplitude_06_c,amplitude_07_c,amplitude_08_c,amplitude_09_c,amplitude_10_c,amplitude_11_c,amplitude_12_c,amplitude_annuelle_c,stress_thermique_01,stress_thermique_02,stress_thermique_03,stress_thermique_04,stress_thermique_05,stress_thermique_06,stress_thermique_07,stress_thermique_08,stress_thermique_09,stress_thermique_10,stress_thermique_11,stress_thermique_12,nb_mois_stress_thermique,annee_normalisee,departement_encode,type_sol_encode
Ze,2003,1483.8785596611,1.4838785596611002,45.26,26.4,34.53,16.27,74.32,17.08,21.84,28.04,35.24,22.93,78.28,18.44,21.080000000000002,28.18,36.07,23.75,78.06,17.34,196.79999999999998,27.0,34.11,22.88,86.56,18.28,103.23,26.63,31.97,23.12,87.79,17.6,222.89999999999998,25.22,30.0,21.15,90.15,14.38,194.36999999999998,24.59,29.49,20.58,88.41,17.1,114.39,24.7,30.28,20.35,87.05,16.66,252.89999999999998,25.17,31.05,21.46,89.43,16.7,157.17000000000002,25.76,31.45,22.64,90.54,17.59,40.800000000000004,26.15,31.76,20.07,86.69,17.92,9.61,25.45,31.85,16.94,76.75,18.18,1380.35,26.107499999999998,36.07,16.27,84.5025,17.2725,0.5440907647534978,Ferrallitique,Atlantique,738.38,450.87,1044.96,18.26,12.310000000000002,12.32,11.23,8.849999999999998,8.850000000000001,8.91,9.93,9.59,8.809999999999999,11.690000000000001,14.91,11.305,0,1,1,0,0,0,0,0,0,0,0,0,2,0.0,2,1
Bembereke,2003,1463.42794759825,1.4634279475982501,0.31,24.86,36.82,11.93,29.47,19.86,2.24,29.47,40.2,17.67,28.24,21.03,13.33,29.95,41.51,19.54,26.81,21.49,63.0,30.31,41.7,19.39,58.71,22.05,131.75,29.7,41.42,22.76,63.02,22.43,198.9,26.16,33.14,20.67,80.64,20.11,178.25,25.41,31.22,20.77,82.7,18.16,364.56,25.03,30.93,21.08,85.91,16.93,186.0,25.28,31.94,20.81,83.8,19.63,93.62,26.32,33.51,20.29,80.07,21.47,14.1,25.3,33.49,17.41,65.6,20.43,0.0,23.12,33.7,12.25,49.07,20.14,1246.06,26.742499999999996,41.7,11.93,61.169999999999995,20.31083333333333,0.4176846821552511,Ferrugineux tropical,Borgou,585.23,293.72,1153.08,24.89,22.53,21.97,22.310000000000002,18.66,12.469999999999999,10.45,9.850000000000001,11.130000000000003,13.219999999999999,16.080000000000002,21.450000000000003,17.084166666666665,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,3,2
Kalale,2003,944.769568397953,0.944769568397953,0.31,24.63,36.72,11.59,33.34,20.16,1.9600000000000002,29.32,40.01,17.1,28.24,21.04,12.709999999999999,29.96,41.27,18.83,27.34,20.84,57.599999999999994,30.3,42.47,19.45,58.67,22.01,141.04999999999998,29.77,41.54,22.67,62.35,22.39,174.29999999999998,26.18,33.51,20.82,80.8,20.31,197.78,25.38,31.2,20.45,83.06,18.8,391.21999999999997,24.94,31.0,20.8,86.3,16.79,146.4,25.33,31.96,20.78,83.86,19.11,62.92999999999999,26.3,33.95,20.26,79.71,21.36,7.800000000000001,25.41,33.54,16.74,63.26,20.77,0.0,23.34,33.99,12.26,47.48,20.24,1194.06,26.738333333333333,42.47,11.59,61.20083333333334,20.31833333333333,0.40010631436562816,Ferrugineux tropical,Borgou,583.4399999999999,217.13,1113.68,25.13,22.909999999999997,22.440000000000005,23.02,18.869999999999997,12.689999999999998,10.75,10.2,11.18,13.690000000000001,16.8,21.730000000000004,17.450833333333335,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,3,2
N'Dali,2003,1465.52949538024,1.46552949538024,10.85,25.96,37.58,13.71,37.28,19.2,9.520000000000001,29.35,39.84,18.64,40.13,20.49,10.23,29.95,41.88,20.36,38.04,20.82,105.3,28.46,41.37,21.28,70.22,21.4,86.17999999999999,28.29,38.7,22.29,71.22,21.71,192.6,25.46,32.31,20.02,83.4,18.16,198.09,24.8,30.75,20.14,84.86,16.93,298.84000000000003,24.48,30.59,20.14,87.22,15.39,273.59999999999997,24.79,30.99,20.54,86.3,17.7,108.80999999999999,25.77,32.81,20.47,83.54,19.79,19.8,25.29,32.46,16.4,70.77,19.96,0.0,23.3,32.97,13.23,55.44,19.62,1313.82,26.325,41.88,13.23,67.36833333333333,19.264166666666664,0.4643259735005306,Ferrugineux tropical,Borgou,592.4,402.21,1158.12,23.869999999999997,21.200000000000003,21.520000000000003,20.089999999999996,16.410000000000004,12.290000000000003,10.61,10.45,10.45,12.340000000000003,16.060000000000002,19.74,16.2525,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,3,2
Nikki,2003,1367.40941483489,1.3674094148348899,1.8599999999999999,25.09,37.22,12.35,33.64,19.32,5.04,29.12,39.49,17.78,33.13,20.43,10.540000000000001,29.74,41.34,18.95,31.9,20.2,78.89999999999999,28.97,41.19,19.58,65.57,21.52,114.08,28.74,40.56,22.21,67.21,21.81,164.70000000000002,25.71,33.03,20.51,81.56,18.51,172.35999999999999,24.94,30.81,20.33,83.55,16.82,330.15000000000003,24.53,30.92,20.11,86.59,15.43,193.5,24.87,31.01,20.46,85.03,17.5,74.39999999999999,25.84,33.35,20.06,81.41,19.99,13.5,25.21,33.33,16.81,65.62,20.16,0.0,23.4,33.99,12.67,48.75,19.67,1159.0300000000002,26.346666666666664,41.34,12.35,63.66333333333333,19.28,0.40928420411502553,Ferrugineux tropical,Borgou,540.58,281.4,1049.19,24.869999999999997,21.71,22.390000000000004,21.61,18.35,12.52,10.48,10.810000000000002,10.55,13.290000000000003,16.52,21.32,17.035,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,3,2
Parakou,2003,1195.96774193548,1.19596774193548,10.85,25.96,37.58,13.71,37.28,19.2,9.520000000000001,29.35,39.84,18.64,40.13,20.49,10.23,29.95,41.88,20.36,38.04,20.82,105.3,28.46,41.37,21.28,70.22,21.4,86.17999999999999,28.29,38.7,22.29,71.22,21.71,192.6,25.46,32.31,20.02,83.4,18.16,198.09,24.8,30.75,20.14,84.86,16.93,298.84000000000003,24.48,30.59,20.14,87.22,15.39,273.59999999999997,24.79,30.99,20.54,86.3,17.7,108.80999999999999,25.77,32.81,20.47,83.54,19.79,19.8,25.29,32.46,16.4,70.77,19.96,0.0,23.3,32.97,13.23,55.44,19.62,1313.82,26.325,41.88,13.23,67.36833333333333,19.264166666666664,0.4643259735005306,Ferrugineux tropical,Borgou,592.4,402.21,1158.12,23.869999999999997,21.200000000000003,21.520000000000003,20.089999999999996,16.410000000000004,12.290000000000003,10.61,10.45,10.45,12.340000000000003,16.060000000000002,19.74,16.2525,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,3,2
Perere,2003,1276.26285203397,1.2762628520339698,6.2,25.77,37.49,13.54,34.96,19.2,9.520000000000001,29.08,39.34,18.64,39.4,20.49,9.92,29.67,41.51,19.55,37.93,20.82,102.9,28.09,41.22,20.8,71.13,21.4,82.14999999999999,27.96,39.01,21.77,71.53,21.71,158.4,25.47,32.7,20.38,82.3,18.16,135.78,24.75,30.72,20.07,83.79,16.93,251.1,24.34,30.69,19.96,86.43,15.39,236.4,24.74,31.18,20.35,85.45,17.7,95.17,25.71,33.32,20.27,82.41,19.79,20.400000000000002,25.53,34.04,16.84,66.55,19.96,0.31,24.1,34.78,13.49,48.33,19.62,1108.25,26.2675,41.51,13.49,65.85083333333333,19.264166666666664,0.391674095486416,Ferrugineux tropical,Borgou,489.15,351.96999999999997,959.0,23.950000000000003,20.700000000000003,21.959999999999997,20.419999999999998,17.24,12.320000000000004,10.649999999999999,10.73,10.829999999999998,13.05,17.2,21.29,16.695,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,3,2
Sinende,2003,1594.35173299101,1.59435173299101,0.31,24.86,36.82,11.93,29.47,19.86,2.24,29.47,40.2,17.67,28.24,21.03,13.33,29.95,41.51,19.54,26.81,21.49,63.0,30.31,41.7,19.39,58.71,22.05,131.75,29.7,41.42,22.76,63.02,22.43,198.9,26.16,33.14,20.67,80.64,20.11,178.25,25.41,31.22,20.77,82.7,18.16,364.56,25.03,30.93,21.08,85.91,16.93,186.0,25.28,31.94,20.81,83.8,19.63,93.62,26.32,33.51,20.29,80.07,21.47,14.1,25.3,33.49,17.41,65.6,20.43,0.0,23.12,33.7,12.25,49.07,20.14,1246.06,26.742499999999996,41.7,11.93,61.169999999999995,20.31083333333333,0.4176846821552511,Ferrugineux tropical,Borgou,585.23,293.72,1153.08,24.89,22.53,21.97,22.310000000000002,18.66,12.469999999999999,10.45,9.850000000000001,11.130000000000003,13.219999999999999,16.080000000000002,21.450000000000003,17.084166666666665,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,3,2
Tchaourou,2003,991.586794462193,0.991586794462193,18.599999999999998,25.89,37.0,13.17,48.21,19.2,12.04,28.82,39.47,18.03,50.58,20.49,13.64,29.51,41.45,20.24,47.89,20.82,122.69999999999999,27.8,40.45,21.82,75.21,21.4,94.24,27.74,37.68,22.24,75.18,21.71,218.7,25.2,30.6,20.35,85.58,18.16,224.13000000000002,24.64,30.01,19.99,86.43,16.93,307.21,24.33,30.25,19.78,88.22,15.39,297.3,24.81,30.79,20.72,87.08,17.7,127.1,25.63,32.48,20.59,85.63,19.79,21.599999999999998,25.34,31.94,15.84,74.86,19.96,0.31,23.62,32.41,13.56,60.3,19.62,1457.5699999999997,26.110833333333332,41.45,13.17,72.09750000000001,19.264166666666664,0.5151296290170406,Ferrugineux tropical,Borgou,673.41,446.0,1268.6799999999998,23.83,21.439999999999998,21.210000000000004,18.630000000000003,15.440000000000001,10.25,10.020000000000003,10.469999999999999,10.07,11.889999999999997,16.1,18.849999999999994,15.683333333333332,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,3,2
Bante,2003,1001.18394144871,1.00118394144871,41.54,25.48,36.05,12.54,58.65,19.16,10.08,28.19,37.83,18.1,60.15,20.11,17.669999999999998,29.02,40.21,20.71,57.83,20.2,125.70000000000002,27.84,39.48,22.22,75.62,20.44,120.28,27.51,36.53,22.02,77.02,20.88,241.8,25.09,30.33,20.65,86.79,17.44,291.09000000000003,24.64,29.83,19.96,86.93,16.2,346.58,24.41,30.24,19.56,88.51,15.02,296.09999999999997,24.74,29.89,20.63,88.61,16.81,135.16,25.45,32.18,21.15,87.7,20.25,19.8,25.46,31.52,15.66,78.16,19.65,0.62,23.8,32.0,13.83,64.4,19.53,1646.4199999999998,25.969166666666666,40.21,12.54,75.86416666666668,18.8075,0.5960008769041462,Ferrugineux tropical,Collines,796.54,451.06,1431.01,23.509999999999998,19.729999999999997,19.5,17.259999999999998,14.510000000000002,9.68,9.869999999999997,10.68,9.260000000000002,11.030000000000001,15.86,18.17,14.921666666666667,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,4,2
Dassa-Zoume,2003,827.65393302563,0.82765393302563,46.81,25.96,34.24,15.23,71.25,17.73,19.599999999999998,27.76,35.61,20.6,75.82,18.79,25.419999999999998,28.13,37.37,22.71,75.33,18.23,173.7,27.15,35.5,22.46,84.27,18.92,126.17000000000002,26.75,33.06,22.54,85.79,19.57,241.8,25.33,30.45,21.04,88.96,16.26,229.71,24.67,29.96,20.36,88.24,15.74,193.75,24.66,30.27,19.78,87.62,14.42,283.8,25.18,31.03,21.26,88.93,16.44,156.24,25.72,31.88,22.34,89.77,19.08,37.5,25.97,31.9,18.43,84.94,18.88,5.58,25.0,31.85,15.71,72.81,18.19,1540.08,26.023333333333337,37.37,15.23,82.81083333333333,17.6875,0.5928081479941799,Ferrugineux tropical,Collines,796.8,477.54,1231.47,19.01,15.009999999999998,14.659999999999997,13.04,10.520000000000003,9.41,9.600000000000001,10.489999999999998,9.77,9.54,13.469999999999999,16.14,12.554999999999998,0,1,1,1,0,0,0,0,0,0,0,0,3,0.0,4,2
Glazoue,2003,852.8,0.8528,41.54,25.68,34.98,14.29,66.48,18.97,17.08,27.78,36.99,19.4,70.22,20.17,26.04,28.39,38.9,20.99,68.97,20.05,152.4,27.31,37.14,22.21,81.57,20.42,136.71,26.93,34.31,22.26,83.12,20.49,254.10000000000002,25.28,30.28,21.06,88.12,17.03,240.56,24.66,30.01,20.3,88.14,15.4,271.56,24.54,30.2,19.52,88.15,14.3,303.0,25.09,30.7,21.17,88.42,16.22,153.76,25.62,32.1,21.84,88.84,19.06,31.5,25.72,31.79,17.22,82.18,19.42,1.8599999999999999,24.55,31.85,14.75,68.9,19.3,1630.11,25.962500000000002,38.9,14.29,80.25916666666667,18.4025,0.6030834649668407,Ferrugineux tropical,Collines,809.81,488.26,1359.69,20.689999999999998,17.590000000000003,17.91,14.93,12.05,9.220000000000002,9.71,10.68,9.529999999999998,10.260000000000002,14.57,17.1,13.686666666666666,0,1,1,1,0,0,0,0,0,0,0,0,3,0.0,4,2
Ouesse,2003,912.24475858772,0.9122447585877199,29.139999999999997,25.72,36.12,13.25,58.89,18.97,14.56,28.24,38.81,18.59,61.37,20.17,19.84,28.89,40.38,20.13,59.58,20.05,138.0,27.5,38.84,22.24,78.67,20.42,116.87,27.25,35.93,22.15,79.61,20.49,243.0,25.18,30.2,20.88,87.15,17.03,239.63000000000002,24.63,29.68,20.05,87.62,15.4,308.45,24.41,30.27,19.61,88.49,14.3,309.9,24.96,30.55,21.03,87.8,16.22,145.07999999999998,25.58,32.31,21.26,87.46,19.06,25.8,25.51,31.85,15.96,78.54,19.42,0.62,24.09,32.24,14.01,65.07,19.3,1590.8899999999996,25.99666666666666,40.38,13.25,76.6875,18.4025,0.5885734420260578,Ferrugineux tropical,Collines,757.34,480.78,1362.9299999999998,22.869999999999997,20.220000000000002,20.250000000000004,16.600000000000005,13.780000000000001,9.32,9.629999999999999,10.66,9.52,11.05,15.89,18.230000000000004,14.835000000000003,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,4,2
Savalou,2003,1180.07939372068,1.18007939372068,49.910000000000004,25.64,35.05,13.66,64.72,18.06,10.92,27.99,36.77,18.99,67.15,18.92,21.389999999999997,28.65,39.15,20.95,66.3,18.99,127.2,27.71,38.33,22.44,78.1,19.23,137.32999999999998,27.33,35.73,22.13,79.57,20.09,243.59999999999997,25.26,30.51,21.01,87.3,16.86,294.81,24.76,30.07,20.41,87.2,16.29,315.89,24.56,30.2,19.4,87.98,15.34,274.8,24.98,30.34,20.94,88.32,16.56,142.6,25.55,32.2,21.43,88.58,19.78,22.8,25.66,31.59,16.46,81.61,19.26,2.79,24.32,31.83,14.77,67.97,18.55,1644.0399999999995,26.034166666666668,39.15,13.66,78.73333333333333,18.160833333333333,0.6163309019595845,Ferrugineux tropical,Collines,824.3299999999999,440.2,1409.03,21.389999999999997,17.780000000000005,18.2,15.889999999999997,13.599999999999998,9.5,9.66,10.8,9.399999999999999,10.770000000000003,15.129999999999999,17.06,14.098333333333334,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,4,2
Save,2003,945.549738219893,0.945549738219893,41.54,25.68,34.98,14.29,66.48,17.73,17.08,27.78,36.99,19.4,70.22,18.79,26.04,28.39,38.9,20.99,68.97,18.23,152.4,27.31,37.14,22.21,81.57,18.92,136.71,26.93,34.31,22.26,83.12,19.57,254.10000000000002,25.28,30.28,21.06,88.12,16.26,240.56,24.66,30.01,20.3,88.14,15.74,271.56,24.54,30.2,19.52,88.15,14.42,303.0,25.09,30.7,21.17,88.42,16.44,153.76,25.62,32.1,21.84,88.84,19.08,31.5,25.72,31.79,17.22,82.18,18.88,1.8599999999999999,24.55,31.85,14.75,68.9,18.19,1630.11,25.962500000000002,38.9,14.29,80.25916666666667,17.6875,0.6274625280029561,Ferrugineux tropical,Collines,809.81,488.26,1359.69,20.689999999999998,17.590000000000003,17.91,14.93,12.05,9.220000000000002,9.71,10.68,9.529999999999998,10.260000000000002,14.57,17.1,13.686666666666666,0,1,1,1,0,0,0,0,0,0,0,0,3,0.0,4,2
Bassila,2003,1977.23076923077,1.97723076923077,25.419999999999998,25.62,36.96,12.79,49.55,19.16,9.24,28.69,38.79,17.63,49.97,20.11,14.569999999999999,29.35,41.04,20.11,47.67,20.2,116.10000000000001,28.08,40.33,21.74,72.35,20.44,101.37,27.9,37.59,22.02,73.25,20.88,223.8,25.1,30.3,19.77,85.17,17.44,275.59000000000003,24.56,30.24,19.86,86.0,16.2,339.14,24.3,30.27,19.93,88.13,15.02,296.40000000000003,24.53,30.05,20.39,87.71,16.81,123.07000000000001,25.49,32.17,20.76,85.62,20.25,18.0,25.23,31.7,15.78,74.99,19.65,0.31,23.12,31.81,13.15,61.71,19.53,1543.01,25.997500000000002,41.04,12.79,71.84333333333333,18.8075,0.5585666555750456,Ferrugineux tropical,Donga,731.4300000000001,437.47,1359.37,24.17,21.16,20.93,18.59,15.570000000000004,10.530000000000001,10.379999999999999,10.34,9.66,11.41,15.92,18.659999999999997,15.61,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,6,2
Copargo,2003,1397.80658025922,1.39780658025922,7.75,25.46,37.27,13.95,31.79,19.23,4.2,29.65,40.55,18.97,32.84,20.36,14.26,29.86,41.77,20.29,31.38,20.58,98.7,29.05,41.31,20.85,64.97,20.9,137.95000000000002,28.58,39.06,22.41,68.87,21.3,221.1,25.55,32.58,19.82,82.3,18.05,223.51,24.8,30.59,20.28,84.62,16.64,351.84999999999997,24.52,31.02,20.41,87.06,15.52,233.7,24.77,31.13,20.34,85.32,17.86,116.87,25.89,32.85,20.61,82.53,20.74,20.400000000000002,24.97,32.49,15.22,71.16,19.88,0.0,22.78,32.3,12.85,54.35,19.6,1430.29,26.323333333333334,41.77,12.85,64.76583333333332,19.221666666666668,0.506606078947085,Ferrugineux tropical,Donga,695.52,370.96999999999997,1284.98,23.320000000000004,21.58,21.480000000000004,20.46,16.650000000000002,12.759999999999998,10.309999999999999,10.61,10.79,12.240000000000002,17.270000000000003,19.449999999999996,16.41,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,6,2
Djougou,2003,1383.78378378378,1.38378378378378,17.360000000000003,25.62,37.41,13.75,39.34,19.23,7.0,29.23,39.73,18.17,39.41,20.36,12.4,29.63,41.48,20.01,38.1,20.58,105.3,28.59,40.95,20.99,68.0,20.9,99.82000000000001,28.23,38.42,22.24,70.35,21.3,201.6,25.29,32.09,19.54,83.13,18.05,248.31,24.65,30.92,19.89,84.7,16.64,321.78000000000003,24.38,30.45,20.24,87.11,15.52,267.3,24.52,30.51,20.18,86.48,17.86,111.28999999999999,25.64,32.46,20.18,83.38,20.74,17.4,25.12,31.9,16.08,71.29,19.88,0.31,22.8,31.81,12.82,57.24,19.6,1409.87,26.141666666666662,41.48,12.82,67.3775,19.221666666666668,0.4993733526243816,Ferrugineux tropical,Donga,667.4300000000001,395.99,1250.1,23.659999999999997,21.559999999999995,21.469999999999995,19.960000000000004,16.180000000000003,12.550000000000004,11.030000000000001,10.21,10.330000000000002,12.280000000000001,15.82,18.99,16.17,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,6,2
Ouake,2003,1540.97729896114,1.5409772989611399,19.84,25.7,37.66,14.5,38.15,19.23,6.72,29.29,39.95,18.84,38.21,20.36,15.5,29.51,41.27,20.15,38.05,20.58,111.3,28.36,40.78,21.0,68.29,20.9,106.64,28.03,38.12,22.04,70.6,21.3,213.9,25.08,32.06,19.56,83.5,18.05,258.23,24.33,30.36,19.71,85.58,16.64,315.58,24.11,29.97,20.17,87.78,15.52,265.79999999999995,24.25,30.99,20.18,86.85,17.86,104.16,25.45,32.21,19.66,83.92,20.74,18.6,24.85,32.08,15.28,72.5,19.88,0.31,22.73,31.8,12.98,57.62,19.6,1436.58,25.974166666666665,41.27,12.98,67.58749999999999,19.221666666666668,0.5088339853412968,Ferrugineux tropical,Donga,705.57,388.55999999999995,1264.31,23.159999999999997,21.110000000000003,21.120000000000005,19.78,16.08,12.500000000000004,10.649999999999999,9.799999999999997,10.809999999999999,12.55,16.799999999999997,18.82,16.098333333333333,1,1,1,1,1,0,0,0,0,0,0,0,5,0.0,6,2
Aplahoue,2003,1002.21659278024,1.00221659278024,26.349999999999998,26.62,35.12,15.69,71.96,18.06,15.120000000000001,28.53,36.9,23.15,74.18,18.92,24.18,28.75,37.74,23.86,73.9,18.99,120.3,27.61,36.23,22.99,81.68,19.23,93.0,27.19,34.42,23.07,82.86,20.09,246.3,25.25,30.56,20.93,88.98,16.86,249.23999999999998,24.64,29.65,20.28,87.74,16.29,140.11999999999998,24.54,30.17,19.77,87.44,15.34,220.2,25.09,30.91,21.23,88.95,16.56,136.71,25.69,31.9,22.14,90.32,19.78,33.0,26.06,31.77,19.74,86.37,19.26,17.05,25.2,31.77,16.64,75.95,18.55,1321.57,26.264166666666664,37.74,15.69,82.52749999999999,18.160833333333333,0.4954407618444371,Ferrugineux tropical,Couffo,733.02,389.90999999999997,1085.57,19.43,13.75,13.880000000000003,13.239999999999998,11.350000000000001,9.629999999999999,9.369999999999997,10.400000000000002,9.68,9.759999999999998,12.030000000000001,15.129999999999999,12.304166666666665,1,1,1,1,0,0,0,0,0,0,0,0,4,0.0,5,2
Djakotomey,2003,955.809267965077,0.9558092679650769,26.349999999999998,26.62,35.12,15.69,71.96,17.42,15.120000000000001,28.53,36.9,23.15,74.18,18.9,24.18,28.75,37.74,23.86,73.9,17.64,120.3,27.61,36.23,22.99,81.68,18.7,93.0,27.19,34.42,23.07,82.86,19.01,246.3,25.25,30.56,20.93,88.98,15.46,249.23999999999998,24.64,29.65,20.28,87.74,17.57,140.11999999999998,24.54,30.17,19.77,87.44,16.61,220.2,25.09,30.91,21.23,88.95,17.04,136.71,25.69,31.9,22.14,90.32,18.91,33.0,26.06,31.77,19.74,86.37,18.8,17.05,25.2,31.77,16.64,75.95,18.22,1321.57,26.264166666666664,37.74,15.69,82.52749999999999,17.856666666666666,0.5038799945340591,Ferrallitique,Couffo,733.02,389.90999999999997,1085.57,19.43,13.75,13.880000000000003,13.239999999999998,11.350000000000001,9.629999999999999,9.369999999999997,10.400000000000002,9.68,9.759999999999998,12.030000000000001,15.129999999999999,12.304166666666665,1,1,1,1,0,0,0,0,0,0,0,0,4,0.0,5,1
Dogbo-Tota,2003,1018.38596491228,1.01838596491228,26.349999999999998,26.62,35.12,15.69,71.96,17.42,15.120000000000001,28.53,36.9,23.15,74.18,18.9,24.18,28.75,37.74,23.86,73.9,17.64,120.3,27.61,36.23,22.99,81.68,18.7,93.0,27.19,34.42,23.07,82.86,19.01,246.3,25.25,30.56,20.93,88.98,15.46,249.23999999999998,24.64,29.65,20.28,87.74,17.57,140.11999999999998,24.54,30.17,19.77,87.44,16.61,220.2,25.09,30.91,21.23,88.95,17.04,136.71,25.69,31.9,22.14,90.32,18.91,33.0,26.06,31.77,19.74,86.37,18.8,17.05,25.2,31.77,16.64,75.95,18.22,1321.57,26.264166666666664,37.74,15.69,82.52749999999999,17.856666666666666,0.5038799945340591,Ferrallitique,Couffo,733.02,389.90999999999997,1085.57,19.43,13.75,13.880000000000003,13.239999999999998,11.350000000000001,9.629999999999999,9.369999999999997,10.400000000000002,9.68,9.759999999999998,12.030000000000001,15.129999999999999,12.304166666666665,1,1,1,1,0,0,0,0,0,0,0,0,4,0.0,5,1
Klouekanme,2003,973.04847986853,0.9730484798685299,26.349999999999998,26.62,35.12,15.69,71.96,18.06,15.120000000000001,28.53,36.9,23.15,74.18,18.92,24.18,28.75,37.74,23.86,73.9,18.99,120.3,27.61,36.23,22.99,81.68,19.23,93.0,27.19,34.42,23.07,82.86,20.09,246.3,25.25,30.56,20.93,88.98,16.86,249.23999999999998,24.64,29.65,20.28,87.74,16.29,140.11999999999998,24.54,30.17,19.77,87.44,15.34,220.2,25.09,30.91,21.23,88.95,16.56,136.71,25.69,31.9,22.14,90.32,19.78,33.0,26.06,31.77,19.74,86.37,19.26,17.05,25.2,31.77,16.64,75.95,18.55,1321.57,26.264166666666664,37.74,15.69,82.52749999999999,18.160833333333333,0.4954407618444371,Ferrallitique,Couffo,733.02,389.90999999999997,1085.57,19.43,13.75,13.880000000000003,13.239999999999998,11.350000000000001,9.629999999999999,9.369999999999997,10.400000000000002,9.68,9.759999999999998,12.030000000000001,15.129999999999999,12.304166666666665,1,1,1,1,0,0,0,0,0,0,0,0,4,0.0,5,1
Lalo,2003,932.008224811513,0.9320082248115129,26.349999999999998,26.62,35.12,15.69,71.96,17.42,15.120000000000001,28.53,36.9,23.15,74.18,18.9,24.18,28.75,37.74,23.86,73.9,17.64,120.3,27.61,36.23,22.99,81.68,18.7,93.0,27.19,34.42,23.07,82.86,19.01,246.3,25.25,30.56,20.93,88.98,15.46,249.23999999999998,24.64,29.65,20.28,87.74,17.57,140.11999999999998,24.54,30.17,19.77,87.44,16.61,220.2,25.09,30.91,21.23,88.95,17.04,136.71,25.69,31.9,22.14,90.32,18.91,33.0,26.06,31.77,19.74,86.37,18.8,17.05,25.2,31.77,16.64,75.95,18.22,1321.57,26.264166666666664,37.74,15.69,82.52749999999999,17.856666666666666,0.5038799945340591,Vertisol,Couffo,733.02,389.90999999999997,1085.57,19.43,13.75,13.880000000000003,13.239999999999998,11.350000000000001,9.629999999999999,9.369999999999997,10.400000000000002,9.68,9.759999999999998,12.030000000000001,15.129999999999999,12.304166666666665,1,1,1,1,0,0,0,0,0,0,0,0,4,0.0,5,4
